frame_number,timestamp,health_index,unhealthy_ratio_percent,health_status
1310,2026-01-09 10:03:27.031,0.07,99.93,Unhealthy
1311,2026-01-09 10:03:27.077,0.06,99.94,Unhealthy
1312,2026-01-09 10:03:27.104,0.05,99.95,Unhealthy
1313,2026-01-09 10:03:27.186,0.03,99.97,Unhealthy
1314,2026-01-09 10:03:27.206,0.04,99.96,Unhealthy
1315,2026-01-09 10:03:27.229,0.03,99.97,Unhealthy
1316,2026-01-09 10:03:27.308,0.01,99.99,Unhealthy
1317,2026-01-09 10:03:27.326,0.01,99.99,Unhealthy
1318,2026-01-09 10:03:27.366,0.00,100.00,Unhealthy
1319,2026-01-09 10:03:27.407,0.00,100.00,Unhealthy
1320,2026-01-09 10:03:27.451,0.01,99.99,Unhealthy
1321,2026-01-09 10:03:27.480,0.00,100.00,Unhealthy
1322,2026-01-09 10:03:27.575,0.00,100.00,Unhealthy
1323,2026-01-09 10:03:27.621,0.00,100.00,Unhealthy
1324,2026-01-09 10:03:27.643,0.01,99.99,Unhealthy
1325,2026-01-09 10:03:27.679,0.04,99.96,Unhealthy
1326,2026-01-09 10:03:27.698,0.06,99.94,Unhealthy
1327,2026-01-09 10:03:27.733,0.05,99.95,Unhealthy
1328,2026-01-09 10:03:27.778,0.03,99.97,Unhealthy
1329,2026-01-09 10:03:27.836,0.02,99.98,Unhealthy
1330,2026-01-09 10:03:27.860,0.01,99.99,Unhealthy
1331,2026-01-09 10:03:27.896,0.03,99.97,Unhealthy
1332,2026-01-09 10:03:27.979,0.03,99.97,Unhealthy
1333,2026-01-09 10:03:28.028,0.04,99.96,Unhealthy
1334,2026-01-09 10:03:28.047,0.04,99.96,Unhealthy
1335,2026-01-09 10:03:28.066,0.02,99.98,Unhealthy
1336,2026-01-09 10:03:28.102,0.03,99.97,Unhealthy
1337,2026-01-09 10:03:28.192,0.02,99.98,Unhealthy
1338,2026-01-09 10:03:28.211,0.03,99.97,Unhealthy
1339,2026-01-09 10:03:28.231,0.04,99.96,Unhealthy
1340,2026-01-09 10:03:28.301,0.03,99.97,Unhealthy
1341,2026-01-09 10:03:28.318,0.02,99.98,Unhealthy
1342,2026-01-09 10:03:28.397,0.04,99.96,Unhealthy
1343,2026-01-09 10:03:28.441,0.03,99.97,Unhealthy
1344,2026-01-09 10:03:28.519,0.02,99.98,Unhealthy
1345,2026-01-09 10:03:28.552,0.03,99.97,Unhealthy
1346,2026-01-09 10:03:28.602,0.01,99.99,Unhealthy
1347,2026-01-09 10:03:28.623,0.08,99.92,Unhealthy
1348,2026-01-09 10:03:28.640,0.08,99.92,Unhealthy
1349,2026-01-09 10:03:28.723,0.09,99.91,Unhealthy
1350,2026-01-09 10:03:28.765,0.19,99.81,Unhealthy
1351,2026-01-09 10:03:28.811,0.21,99.79,Unhealthy
1352,2026-01-09 10:03:28.837,0.27,99.73,Unhealthy
1353,2026-01-09 10:03:28.864,0.31,99.69,Unhealthy
1354,2026-01-09 10:03:28.884,0.34,99.66,Unhealthy
1355,2026-01-09 10:03:28.931,0.39,99.61,Unhealthy
1356,2026-01-09 10:03:28.968,0.40,99.60,Unhealthy
1357,2026-01-09 10:03:29.003,0.44,99.56,Unhealthy
1358,2026-01-09 10:03:29.036,0.46,99.54,Unhealthy
1359,2026-01-09 10:03:29.066,0.44,99.56,Unhealthy
1360,2026-01-09 10:03:29.142,0.45,99.55,Unhealthy
1361,2026-01-09 10:03:29.161,0.48,99.52,Unhealthy
1362,2026-01-09 10:03:29.201,0.50,99.50,Unhealthy
1363,2026-01-09 10:03:29.231,0.49,99.51,Unhealthy
1364,2026-01-09 10:03:29.281,0.56,99.44,Unhealthy
1365,2026-01-09 10:03:29.317,0.64,99.36,Unhealthy
1366,2026-01-09 10:03:29.384,0.69,99.31,Unhealthy
1367,2026-01-09 10:03:29.441,0.71,99.29,Unhealthy
1368,2026-01-09 10:03:29.510,0.67,99.33,Unhealthy
1369,2026-01-09 10:03:29.572,0.46,99.54,Unhealthy
1370,2026-01-09 10:03:29.592,0.23,99.77,Unhealthy
1371,2026-01-09 10:03:29.615,0.07,99.93,Unhealthy
1372,2026-01-09 10:03:29.649,0.04,99.96,Unhealthy
1373,2026-01-09 10:03:29.717,0.05,99.95,Unhealthy
1374,2026-01-09 10:03:29.740,0.05,99.95,Unhealthy
1375,2026-01-09 10:03:29.803,0.04,99.96,Unhealthy
1376,2026-01-09 10:03:29.860,0.05,99.95,Unhealthy
1377,2026-01-09 10:03:29.901,0.05,99.95,Unhealthy
1378,2026-01-09 10:03:29.950,0.04,99.96,Unhealthy
1379,2026-01-09 10:03:29.980,0.04,99.96,Unhealthy
1380,2026-01-09 10:03:30.019,0.03,99.97,Unhealthy
1381,2026-01-09 10:03:30.040,0.04,99.96,Unhealthy
1382,2026-01-09 10:03:30.063,0.04,99.96,Unhealthy
1383,2026-01-09 10:03:30.107,0.03,99.97,Unhealthy
1384,2026-01-09 10:03:30.165,0.03,99.97,Unhealthy
1385,2026-01-09 10:03:30.210,0.03,99.97,Unhealthy
1386,2026-01-09 10:03:30.258,0.03,99.97,Unhealthy
1387,2026-01-09 10:03:31.114,0.02,99.98,Unhealthy
1388,2026-01-09 10:03:31.132,0.03,99.97,Unhealthy
1389,2026-01-09 10:03:31.365,0.03,99.97,Unhealthy
1390,2026-01-09 10:03:31.383,0.03,99.97,Unhealthy
1391,2026-01-09 10:03:31.402,0.03,99.97,Unhealthy
1392,2026-01-09 10:03:31.420,0.03,99.97,Unhealthy
1393,2026-01-09 10:03:31.441,0.04,99.96,Unhealthy
1394,2026-01-09 10:03:31.461,0.04,99.96,Unhealthy
1395,2026-01-09 10:03:31.480,0.06,99.94,Unhealthy
1396,2026-01-09 10:03:31.626,0.06,99.94,Unhealthy
1397,2026-01-09 10:03:31.646,0.05,99.95,Unhealthy
1398,2026-01-09 10:03:31.664,0.06,99.94,Unhealthy
1399,2026-01-09 10:03:31.683,0.06,99.94,Unhealthy
1400,2026-01-09 10:03:31.705,0.06,99.94,Unhealthy
1401,2026-01-09 10:03:31.774,0.05,99.95,Unhealthy
1402,2026-01-09 10:03:31.795,0.05,99.95,Unhealthy
1403,2026-01-09 10:03:31.818,0.05,99.95,Unhealthy
1404,2026-01-09 10:03:31.843,0.05,99.95,Unhealthy
1405,2026-01-09 10:03:31.865,0.06,99.94,Unhealthy
1406,2026-01-09 10:03:31.885,0.07,99.93,Unhealthy
1407,2026-01-09 10:03:32.252,0.08,99.92,Unhealthy
1408,2026-01-09 10:03:32.274,0.08,99.92,Unhealthy
1409,2026-01-09 10:03:32.295,0.10,99.90,Unhealthy
1410,2026-01-09 10:03:32.315,0.09,99.91,Unhealthy
1411,2026-01-09 10:03:32.543,0.10,99.90,Unhealthy
1412,2026-01-09 10:03:32.564,0.08,99.92,Unhealthy
1413,2026-01-09 10:03:32.582,0.09,99.91,Unhealthy
1414,2026-01-09 10:03:32.601,0.08,99.92,Unhealthy
1415,2026-01-09 10:03:32.620,0.11,99.89,Unhealthy
1416,2026-01-09 10:03:32.716,0.14,99.86,Unhealthy
1417,2026-01-09 10:03:32.734,0.20,99.80,Unhealthy
1418,2026-01-09 10:03:32.754,0.19,99.81,Unhealthy
1419,2026-01-09 10:03:32.862,0.20,99.80,Unhealthy
1420,2026-01-09 10:03:32.880,0.22,99.78,Unhealthy
1421,2026-01-09 10:03:32.898,0.21,99.79,Unhealthy
1422,2026-01-09 10:03:32.917,0.19,99.81,Unhealthy
1423,2026-01-09 10:03:34.092,0.17,99.83,Unhealthy
1424,2026-01-09 10:03:34.110,0.18,99.82,Unhealthy
1425,2026-01-09 10:03:34.264,0.15,99.85,Unhealthy
1426,2026-01-09 10:03:34.288,0.23,99.77,Unhealthy
1427,2026-01-09 10:03:34.336,0.36,99.64,Unhealthy
1428,2026-01-09 10:03:34.361,0.53,99.47,Unhealthy
1429,2026-01-09 10:03:34.384,0.69,99.31,Unhealthy
1430,2026-01-09 10:03:34.410,0.79,99.21,Unhealthy
1431,2026-01-09 10:03:34.430,0.95,99.05,Unhealthy
1432,2026-01-09 10:03:34.449,1.05,98.95,Unhealthy
1433,2026-01-09 10:03:34.470,1.02,98.98,Unhealthy
1434,2026-01-09 10:03:34.489,0.98,99.02,Unhealthy
1435,2026-01-09 10:03:34.509,0.88,99.12,Unhealthy
1436,2026-01-09 10:03:34.528,0.78,99.22,Unhealthy
1437,2026-01-09 10:03:34.547,0.74,99.26,Unhealthy
1438,2026-01-09 10:03:34.570,0.81,99.19,Unhealthy
1439,2026-01-09 10:03:34.591,0.78,99.22,Unhealthy
1440,2026-01-09 10:03:34.613,0.87,99.13,Unhealthy
1441,2026-01-09 10:03:34.640,0.88,99.12,Unhealthy
1442,2026-01-09 10:03:34.664,0.82,99.18,Unhealthy
1443,2026-01-09 10:03:34.691,0.78,99.22,Unhealthy
1444,2026-01-09 10:03:34.714,0.78,99.22,Unhealthy
1445,2026-01-09 10:03:34.742,0.86,99.14,Unhealthy
1446,2026-01-09 10:03:34.765,0.98,99.02,Unhealthy
1447,2026-01-09 10:03:34.794,1.36,98.64,Unhealthy
1448,2026-01-09 10:03:34.827,3.13,96.87,Unhealthy
1449,2026-01-09 10:03:34.853,3.75,96.25,Unhealthy
1450,2026-01-09 10:03:34.883,3.68,96.32,Unhealthy
1451,2026-01-09 10:03:34.908,3.85,96.15,Unhealthy
1452,2026-01-09 10:03:34.936,3.98,96.02,Unhealthy
1453,2026-01-09 10:03:34.969,4.26,95.74,Unhealthy
1454,2026-01-09 10:03:34.990,4.44,95.56,Unhealthy
1455,2026-01-09 10:03:35.010,4.62,95.38,Unhealthy
1456,2026-01-09 10:03:35.029,4.71,95.29,Unhealthy
1457,2026-01-09 10:03:35.053,4.77,95.23,Unhealthy
1458,2026-01-09 10:03:35.073,4.69,95.31,Unhealthy
1459,2026-01-09 10:03:35.096,4.23,95.77,Unhealthy
1460,2026-01-09 10:03:35.116,3.76,96.24,Unhealthy
1461,2026-01-09 10:03:35.138,3.58,96.42,Unhealthy
1462,2026-01-09 10:03:35.159,3.67,96.33,Unhealthy
1463,2026-01-09 10:03:35.179,3.96,96.04,Unhealthy
1464,2026-01-09 10:03:35.198,4.11,95.89,Unhealthy
1465,2026-01-09 10:03:35.219,4.53,95.47,Unhealthy
1466,2026-01-09 10:03:35.240,5.02,94.98,Unhealthy
1467,2026-01-09 10:03:35.261,5.37,94.63,Unhealthy
1468,2026-01-09 10:03:35.281,5.35,94.65,Unhealthy
1469,2026-01-09 10:03:35.305,5.24,94.76,Unhealthy
1470,2026-01-09 10:03:35.326,5.32,94.68,Unhealthy
1471,2026-01-09 10:03:35.346,5.08,94.92,Unhealthy
1472,2026-01-09 10:03:35.367,5.74,94.26,Unhealthy
1473,2026-01-09 10:03:35.387,4.58,95.42,Unhealthy
1474,2026-01-09 10:03:35.407,3.84,96.16,Unhealthy
1475,2026-01-09 10:03:35.428,4.04,95.96,Unhealthy
1476,2026-01-09 10:03:35.447,3.82,96.18,Unhealthy
1477,2026-01-09 10:03:35.466,3.70,96.30,Unhealthy
1478,2026-01-09 10:03:35.489,3.57,96.43,Unhealthy
1479,2026-01-09 10:03:35.510,3.58,96.42,Unhealthy
1480,2026-01-09 10:03:35.530,3.39,96.61,Unhealthy
1481,2026-01-09 10:03:35.555,3.31,96.69,Unhealthy
1482,2026-01-09 10:03:35.574,3.43,96.57,Unhealthy
1483,2026-01-09 10:03:35.595,3.52,96.48,Unhealthy
1484,2026-01-09 10:03:35.613,3.47,96.53,Unhealthy
1485,2026-01-09 10:03:35.634,3.51,96.49,Unhealthy
1486,2026-01-09 10:03:35.656,3.83,96.17,Unhealthy
1487,2026-01-09 10:03:35.680,4.21,95.79,Unhealthy
1488,2026-01-09 10:03:35.703,4.40,95.60,Unhealthy
1489,2026-01-09 10:03:35.727,4.47,95.53,Unhealthy
1490,2026-01-09 10:03:35.747,4.55,95.45,Unhealthy
1491,2026-01-09 10:03:35.769,4.59,95.41,Unhealthy
1492,2026-01-09 10:03:35.790,4.55,95.45,Unhealthy
1493,2026-01-09 10:03:35.814,4.65,95.35,Unhealthy
1494,2026-01-09 10:03:35.840,4.92,95.08,Unhealthy
1495,2026-01-09 10:03:35.863,5.01,94.99,Unhealthy
1496,2026-01-09 10:03:35.888,5.24,94.76,Unhealthy
1497,2026-01-09 10:03:35.910,5.31,94.69,Unhealthy
1498,2026-01-09 10:03:35.929,5.46,94.54,Unhealthy
1499,2026-01-09 10:03:35.951,5.56,94.44,Unhealthy
1500,2026-01-09 10:03:35.973,5.87,94.13,Unhealthy
1501,2026-01-09 10:03:35.996,6.18,93.82,Unhealthy
1502,2026-01-09 10:03:36.022,6.45,93.55,Unhealthy
1503,2026-01-09 10:03:36.043,6.44,93.56,Unhealthy
1504,2026-01-09 10:03:36.062,6.36,93.64,Unhealthy
1505,2026-01-09 10:03:36.084,6.24,93.76,Unhealthy
1506,2026-01-09 10:03:36.107,6.26,93.74,Unhealthy
1507,2026-01-09 10:03:36.128,6.51,93.49,Unhealthy
1508,2026-01-09 10:03:36.147,6.61,93.39,Unhealthy
1509,2026-01-09 10:03:36.168,6.69,93.31,Unhealthy
1510,2026-01-09 10:03:36.191,6.70,93.30,Unhealthy
1511,2026-01-09 10:03:36.213,6.63,93.37,Unhealthy
1512,2026-01-09 10:03:36.237,6.74,93.26,Unhealthy
1513,2026-01-09 10:03:36.260,6.98,93.02,Unhealthy
1514,2026-01-09 10:03:36.280,7.04,92.96,Unhealthy
1515,2026-01-09 10:03:36.304,6.70,93.30,Unhealthy
1516,2026-01-09 10:03:36.328,6.74,93.26,Unhealthy
1517,2026-01-09 10:03:36.352,6.97,93.03,Unhealthy
1518,2026-01-09 10:03:36.374,7.12,92.88,Unhealthy
1519,2026-01-09 10:03:36.396,6.99,93.01,Unhealthy
1520,2026-01-09 10:03:36.423,6.74,93.26,Unhealthy
1521,2026-01-09 10:03:36.445,6.87,93.13,Unhealthy
1522,2026-01-09 10:03:36.473,7.28,92.72,Unhealthy
1523,2026-01-09 10:03:36.493,7.49,92.51,Unhealthy
1524,2026-01-09 10:03:36.513,7.63,92.37,Unhealthy
1525,2026-01-09 10:03:36.538,7.90,92.10,Unhealthy
1526,2026-01-09 10:03:36.560,8.29,91.71,Unhealthy
1527,2026-01-09 10:03:36.581,8.57,91.43,Unhealthy
1528,2026-01-09 10:03:36.604,8.58,91.42,Unhealthy
1529,2026-01-09 10:03:36.625,7.99,92.01,Unhealthy
1530,2026-01-09 10:03:36.646,7.55,92.45,Unhealthy
1531,2026-01-09 10:03:36.671,7.56,92.44,Unhealthy
1532,2026-01-09 10:03:36.694,7.22,92.78,Unhealthy
1533,2026-01-09 10:03:36.716,7.26,92.74,Unhealthy
1534,2026-01-09 10:03:36.737,7.10,92.90,Unhealthy
1535,2026-01-09 10:03:36.759,7.09,92.91,Unhealthy
1536,2026-01-09 10:03:36.778,6.90,93.10,Unhealthy
1537,2026-01-09 10:03:36.800,6.54,93.46,Unhealthy
1538,2026-01-09 10:03:36.820,6.40,93.60,Unhealthy
1539,2026-01-09 10:03:36.842,6.19,93.81,Unhealthy
1540,2026-01-09 10:03:36.862,6.42,93.58,Unhealthy
1541,2026-01-09 10:03:36.883,7.12,92.88,Unhealthy
1542,2026-01-09 10:03:36.907,8.00,92.00,Unhealthy
1543,2026-01-09 10:03:36.929,8.94,91.06,Unhealthy
1544,2026-01-09 10:03:36.949,9.47,90.53,Unhealthy
1545,2026-01-09 10:03:36.973,9.99,90.01,Unhealthy
1546,2026-01-09 10:03:36.994,10.46,89.54,Unhealthy
1547,2026-01-09 10:03:37.016,10.71,89.29,Unhealthy
1548,2026-01-09 10:03:37.040,11.36,88.64,Unhealthy
1549,2026-01-09 10:03:37.060,12.13,87.87,Unhealthy
1550,2026-01-09 10:03:37.094,12.17,87.83,Unhealthy
1551,2026-01-09 10:03:37.113,11.44,88.56,Unhealthy
1552,2026-01-09 10:03:37.154,11.95,88.05,Unhealthy
1553,2026-01-09 10:03:37.180,13.71,86.29,Unhealthy
1554,2026-01-09 10:03:37.223,14.90,85.10,Unhealthy
1555,2026-01-09 10:03:37.244,14.75,85.25,Unhealthy
1556,2026-01-09 10:03:37.365,13.44,86.56,Unhealthy
1557,2026-01-09 10:03:37.474,10.79,89.21,Unhealthy
1558,2026-01-09 10:03:37.493,8.36,91.64,Unhealthy
1559,2026-01-09 10:03:37.515,7.58,92.42,Unhealthy
1560,2026-01-09 10:03:37.539,8.30,91.70,Unhealthy
1561,2026-01-09 10:03:37.570,9.63,90.37,Unhealthy
1562,2026-01-09 10:03:37.593,11.01,88.99,Unhealthy
1563,2026-01-09 10:03:37.613,12.56,87.44,Unhealthy
1564,2026-01-09 10:03:37.638,15.06,84.94,Unhealthy
1565,2026-01-09 10:03:37.659,17.09,82.91,Unhealthy
1566,2026-01-09 10:03:37.739,19.96,80.04,Unhealthy
1567,2026-01-09 10:03:37.862,22.81,77.19,Unhealthy
1568,2026-01-09 10:03:37.914,24.02,75.98,Unhealthy
1569,2026-01-09 10:03:37.952,25.56,74.44,Unhealthy
1570,2026-01-09 10:03:37.972,27.98,72.02,Unhealthy
1571,2026-01-09 10:03:37.992,26.30,73.70,Unhealthy
1572,2026-01-09 10:03:38.024,23.09,76.91,Unhealthy
1573,2026-01-09 10:03:38.057,20.64,79.36,Unhealthy
1574,2026-01-09 10:03:38.080,19.00,81.00,Unhealthy
1575,2026-01-09 10:03:38.108,17.15,82.85,Unhealthy
1576,2026-01-09 10:03:38.132,14.18,85.82,Unhealthy
1577,2026-01-09 10:03:38.157,10.94,89.06,Unhealthy
1578,2026-01-09 10:03:38.251,9.63,90.37,Unhealthy
1579,2026-01-09 10:03:38.315,10.83,89.17,Unhealthy
1580,2026-01-09 10:03:38.336,11.47,88.53,Unhealthy
1581,2026-01-09 10:03:38.357,7.67,92.33,Unhealthy
1582,2026-01-09 10:03:38.378,3.26,96.74,Unhealthy
1583,2026-01-09 10:03:38.455,0.13,99.87,Unhealthy
1584,2026-01-09 10:03:38.482,0.00,100.00,Unhealthy
1585,2026-01-09 10:03:38.511,0.00,100.00,Unhealthy
1586,2026-01-09 10:03:38.534,0.00,100.00,Unhealthy
1587,2026-01-09 10:03:38.630,0.00,100.00,Unhealthy
1588,2026-01-09 10:03:38.651,0.00,100.00,Unhealthy
1589,2026-01-09 10:03:38.671,0.00,100.00,Unhealthy
1590,2026-01-09 10:03:38.732,25.12,74.88,Unhealthy
1591,2026-01-09 10:03:38.754,27.75,72.25,Unhealthy
1592,2026-01-09 10:03:38.823,29.72,70.28,Unhealthy
1593,2026-01-09 10:03:38.886,8.75,91.25,Unhealthy
1594,2026-01-09 10:03:38.947,0.00,100.00,Unhealthy
1595,2026-01-09 10:03:38.968,0.00,100.00,Unhealthy
1596,2026-01-09 10:03:38.985,0.00,100.00,Unhealthy
1597,2026-01-09 10:03:39.005,0.16,99.84,Unhealthy
1598,2026-01-09 10:03:39.090,1.01,98.99,Unhealthy
1599,2026-01-09 10:03:39.130,0.00,100.00,Unhealthy
1600,2026-01-09 10:03:39.162,0.00,100.00,Unhealthy
1601,2026-01-09 10:03:39.191,0.00,100.00,Unhealthy
1602,2026-01-09 10:03:39.212,0.22,99.78,Unhealthy
1603,2026-01-09 10:03:39.240,0.70,99.30,Unhealthy
1604,2026-01-09 10:03:39.345,0.70,99.30,Unhealthy
1605,2026-01-09 10:03:39.385,0.30,99.70,Unhealthy
1606,2026-01-09 10:03:39.412,0.00,100.00,Unhealthy
1607,2026-01-09 10:03:39.455,0.00,100.00,Unhealthy
1608,2026-01-09 10:03:39.492,0.00,100.00,Unhealthy
1609,2026-01-09 10:03:39.535,0.00,100.00,Unhealthy
1610,2026-01-09 10:03:39.558,0.00,100.00,Unhealthy
1611,2026-01-09 10:03:39.601,0.00,100.00,Unhealthy
1612,2026-01-09 10:03:39.635,0.00,100.00,Unhealthy
1613,2026-01-09 10:03:39.710,0.00,100.00,Unhealthy
1614,2026-01-09 10:03:39.767,0.00,100.00,Unhealthy
1615,2026-01-09 10:03:39.807,0.00,100.00,Unhealthy
1616,2026-01-09 10:03:39.830,0.00,100.00,Unhealthy
1617,2026-01-09 10:03:39.859,0.00,100.00,Unhealthy
1618,2026-01-09 10:03:39.905,0.00,100.00,Unhealthy
1619,2026-01-09 10:03:39.943,0.00,100.00,Unhealthy
1620,2026-01-09 10:03:39.979,0.00,100.00,Unhealthy
1621,2026-01-09 10:03:40.006,0.00,100.00,Unhealthy
1622,2026-01-09 10:03:40.075,0.00,100.00,Unhealthy
1623,2026-01-09 10:03:40.107,0.00,100.00,Unhealthy
1624,2026-01-09 10:03:40.159,0.00,100.00,Unhealthy
1625,2026-01-09 10:03:40.228,0.00,100.00,Unhealthy
1626,2026-01-09 10:03:40.273,0.00,100.00,Unhealthy
1627,2026-01-09 10:03:40.315,0.00,100.00,Unhealthy
1628,2026-01-09 10:03:40.369,0.00,100.00,Unhealthy
1629,2026-01-09 10:03:40.389,0.00,100.00,Unhealthy
1630,2026-01-09 10:03:40.422,0.00,100.00,Unhealthy
1631,2026-01-09 10:03:40.454,0.00,100.00,Unhealthy
1632,2026-01-09 10:03:40.488,0.00,100.00,Unhealthy
1633,2026-01-09 10:03:40.508,0.00,100.00,Unhealthy
1634,2026-01-09 10:03:40.540,0.00,100.00,Unhealthy
1635,2026-01-09 10:03:40.622,0.00,100.00,Unhealthy
1636,2026-01-09 10:03:40.640,0.00,100.00,Unhealthy
1637,2026-01-09 10:03:40.662,0.00,100.00,Unhealthy
1638,2026-01-09 10:03:40.710,0.00,100.00,Unhealthy
1639,2026-01-09 10:03:40.789,0.00,100.00,Unhealthy
1640,2026-01-09 10:03:40.824,0.00,100.00,Unhealthy
1641,2026-01-09 10:03:40.881,0.00,100.00,Unhealthy
1642,2026-01-09 10:03:40.909,0.00,100.00,Unhealthy
1643,2026-01-09 10:03:40.935,0.00,100.00,Unhealthy
1644,2026-01-09 10:03:40.983,0.00,100.00,Unhealthy
1645,2026-01-09 10:03:41.025,0.00,100.00,Unhealthy
1646,2026-01-09 10:03:41.068,0.00,100.00,Unhealthy
1647,2026-01-09 10:03:41.096,0.00,100.00,Unhealthy
1648,2026-01-09 10:03:41.126,0.00,100.00,Unhealthy
1649,2026-01-09 10:03:41.204,0.00,100.00,Unhealthy
1650,2026-01-09 10:03:41.226,0.00,100.00,Unhealthy
1651,2026-01-09 10:03:41.249,0.00,100.00,Unhealthy
1652,2026-01-09 10:03:41.335,0.00,100.00,Unhealthy
1653,2026-01-09 10:03:41.374,0.00,100.00,Unhealthy
1654,2026-01-09 10:03:41.410,0.00,100.00,Unhealthy
1655,2026-01-09 10:03:41.436,0.01,99.99,Unhealthy
1656,2026-01-09 10:03:41.455,0.00,100.00,Unhealthy
1657,2026-01-09 10:03:41.546,0.00,100.00,Unhealthy
1658,2026-01-09 10:03:41.584,0.00,100.00,Unhealthy
1659,2026-01-09 10:03:41.627,0.01,99.99,Unhealthy
1660,2026-01-09 10:03:41.651,0.03,99.97,Unhealthy
1661,2026-01-09 10:03:41.725,0.00,100.00,Unhealthy
1662,2026-01-09 10:03:41.746,0.00,100.00,Unhealthy
1663,2026-01-09 10:03:41.783,0.00,100.00,Unhealthy
1664,2026-01-09 10:03:41.844,0.00,100.00,Unhealthy
1665,2026-01-09 10:03:41.891,0.00,100.00,Unhealthy
1666,2026-01-09 10:03:41.943,0.00,100.00,Unhealthy
1667,2026-01-09 10:03:41.962,2.57,97.43,Unhealthy
1668,2026-01-09 10:03:41.991,7.04,92.96,Unhealthy
1669,2026-01-09 10:03:42.011,5.77,94.23,Unhealthy
1670,2026-01-09 10:03:42.042,7.13,92.87,Unhealthy
1671,2026-01-09 10:03:42.141,6.99,93.01,Unhealthy
1672,2026-01-09 10:03:42.215,6.00,94.00,Unhealthy
1673,2026-01-09 10:03:42.235,5.79,94.21,Unhealthy
1674,2026-01-09 10:03:42.258,3.95,96.05,Unhealthy
1675,2026-01-09 10:03:42.281,2.83,97.17,Unhealthy
1676,2026-01-09 10:03:42.326,2.70,97.30,Unhealthy
1677,2026-01-09 10:03:42.349,2.37,97.63,Unhealthy
1678,2026-01-09 10:03:42.380,0.28,99.72,Unhealthy
1679,2026-01-09 10:03:42.470,0.31,99.69,Unhealthy
1680,2026-01-09 10:03:42.525,0.50,99.50,Unhealthy
1681,2026-01-09 10:03:42.552,0.48,99.52,Unhealthy
1682,2026-01-09 10:03:42.572,1.06,98.94,Unhealthy
1683,2026-01-09 10:03:42.592,2.01,97.99,Unhealthy
1684,2026-01-09 10:03:42.633,2.19,97.81,Unhealthy
1685,2026-01-09 10:03:42.684,2.04,97.96,Unhealthy
1686,2026-01-09 10:03:42.705,1.88,98.12,Unhealthy
1687,2026-01-09 10:03:42.785,1.43,98.57,Unhealthy
1688,2026-01-09 10:03:42.805,1.51,98.49,Unhealthy
1689,2026-01-09 10:03:42.837,1.48,98.52,Unhealthy
1690,2026-01-09 10:03:42.867,1.62,98.38,Unhealthy
1691,2026-01-09 10:03:42.956,1.28,98.72,Unhealthy
1692,2026-01-09 10:03:42.987,0.95,99.05,Unhealthy
1693,2026-01-09 10:03:43.006,0.98,99.02,Unhealthy
1694,2026-01-09 10:03:43.029,0.09,99.91,Unhealthy
1695,2026-01-09 10:03:43.118,0.07,99.93,Unhealthy
1696,2026-01-09 10:03:43.210,0.64,99.36,Unhealthy
1697,2026-01-09 10:03:43.247,0.39,99.61,Unhealthy
1698,2026-01-09 10:03:43.350,0.24,99.76,Unhealthy
1699,2026-01-09 10:03:43.371,0.77,99.23,Unhealthy
1700,2026-01-09 10:03:43.391,1.22,98.78,Unhealthy
1701,2026-01-09 10:03:43.413,0.80,99.20,Unhealthy
1702,2026-01-09 10:03:43.434,0.59,99.41,Unhealthy
1703,2026-01-09 10:03:43.456,1.04,98.96,Unhealthy
1704,2026-01-09 10:03:43.484,1.12,98.88,Unhealthy
1705,2026-01-09 10:03:43.505,1.33,98.67,Unhealthy
1706,2026-01-09 10:03:43.572,2.06,97.94,Unhealthy
1707,2026-01-09 10:03:43.591,2.24,97.76,Unhealthy
1708,2026-01-09 10:03:43.650,2.03,97.97,Unhealthy
1709,2026-01-09 10:03:43.670,1.93,98.07,Unhealthy
1710,2026-01-09 10:03:43.795,1.95,98.05,Unhealthy
1711,2026-01-09 10:03:43.838,1.90,98.10,Unhealthy
1712,2026-01-09 10:03:43.864,2.15,97.85,Unhealthy
1713,2026-01-09 10:03:44.031,2.45,97.55,Unhealthy
1714,2026-01-09 10:03:44.054,2.56,97.44,Unhealthy
1715,2026-01-09 10:03:44.075,2.84,97.16,Unhealthy
1716,2026-01-09 10:03:44.099,3.20,96.80,Unhealthy
1717,2026-01-09 10:03:44.121,3.51,96.49,Unhealthy
1718,2026-01-09 10:03:44.154,3.68,96.32,Unhealthy
1719,2026-01-09 10:03:44.174,3.64,96.36,Unhealthy
1720,2026-01-09 10:03:44.206,3.65,96.35,Unhealthy
1721,2026-01-09 10:03:44.243,3.64,96.36,Unhealthy
1722,2026-01-09 10:03:44.282,3.60,96.40,Unhealthy
1723,2026-01-09 10:03:44.314,3.67,96.33,Unhealthy
1724,2026-01-09 10:03:44.406,2.75,97.25,Unhealthy
1725,2026-01-09 10:03:44.427,1.57,98.43,Unhealthy
1726,2026-01-09 10:03:44.453,0.88,99.12,Unhealthy
1727,2026-01-09 10:03:44.487,0.78,99.22,Unhealthy
1728,2026-01-09 10:03:44.505,1.09,98.91,Unhealthy
1729,2026-01-09 10:03:44.542,1.50,98.50,Unhealthy
1730,2026-01-09 10:03:44.568,1.99,98.01,Unhealthy
1731,2026-01-09 10:03:44.600,0.00,100.00,Unhealthy
1732,2026-01-09 10:03:44.676,0.00,100.00,Unhealthy
