frame_number,timestamp,health_index,unhealthy_ratio_percent,health_status
464,2026-01-09 10:18:18.371,50.45,49.55,Moderate
465,2026-01-09 10:18:18.404,50.45,49.55,Moderate
466,2026-01-09 10:18:18.477,50.45,49.55,Moderate
467,2026-01-09 10:18:18.516,50.44,49.56,Moderate
468,2026-01-09 10:18:18.557,50.44,49.56,Moderate
469,2026-01-09 10:18:18.589,50.44,49.56,Moderate
470,2026-01-09 10:18:18.629,50.45,49.55,Moderate
471,2026-01-09 10:18:18.661,50.45,49.55,Moderate
472,2026-01-09 10:18:18.700,50.45,49.55,Moderate
473,2026-01-09 10:18:18.732,50.45,49.55,Moderate
474,2026-01-09 10:18:18.787,50.45,49.55,Moderate
475,2026-01-09 10:18:18.822,50.45,49.55,Moderate
476,2026-01-09 10:18:18.860,50.44,49.56,Moderate
477,2026-01-09 10:18:18.904,50.44,49.56,Moderate
478,2026-01-09 10:18:18.954,50.44,49.56,Moderate
479,2026-01-09 10:18:18.990,50.45,49.55,Moderate
480,2026-01-09 10:18:19.232,50.46,49.54,Moderate
481,2026-01-09 10:18:19.273,50.46,49.54,Moderate
482,2026-01-09 10:18:19.310,50.46,49.54,Moderate
483,2026-01-09 10:18:19.357,50.46,49.54,Moderate
484,2026-01-09 10:18:19.397,50.46,49.54,Moderate
485,2026-01-09 10:18:19.427,50.47,49.53,Moderate
486,2026-01-09 10:18:19.470,50.47,49.53,Moderate
487,2026-01-09 10:18:19.516,50.47,49.53,Moderate
488,2026-01-09 10:18:19.547,50.46,49.54,Moderate
489,2026-01-09 10:18:19.594,50.47,49.53,Moderate
490,2026-01-09 10:18:19.628,50.47,49.53,Moderate
491,2026-01-09 10:18:19.658,50.48,49.52,Moderate
492,2026-01-09 10:18:19.694,50.47,49.53,Moderate
493,2026-01-09 10:18:19.734,50.48,49.52,Moderate
494,2026-01-09 10:18:19.768,50.48,49.52,Moderate
495,2026-01-09 10:18:19.810,50.48,49.52,Moderate
496,2026-01-09 10:18:19.849,50.49,49.51,Moderate
497,2026-01-09 10:18:19.884,50.49,49.51,Moderate
498,2026-01-09 10:18:19.919,50.49,49.51,Moderate
499,2026-01-09 10:18:19.958,50.49,49.51,Moderate
500,2026-01-09 10:18:19.987,50.49,49.51,Moderate
501,2026-01-09 10:18:20.033,50.49,49.51,Moderate
502,2026-01-09 10:18:20.072,50.49,49.51,Moderate
503,2026-01-09 10:18:20.108,50.49,49.51,Moderate
504,2026-01-09 10:18:20.151,50.50,49.50,Moderate
505,2026-01-09 10:18:20.189,50.50,49.50,Moderate
506,2026-01-09 10:18:20.218,50.50,49.50,Moderate
507,2026-01-09 10:18:20.260,50.50,49.50,Moderate
508,2026-01-09 10:18:20.298,50.50,49.50,Moderate
509,2026-01-09 10:18:20.333,50.50,49.50,Moderate
510,2026-01-09 10:18:20.377,50.52,49.48,Moderate
511,2026-01-09 10:18:20.419,50.52,49.48,Moderate
512,2026-01-09 10:18:20.461,50.53,49.47,Moderate
513,2026-01-09 10:18:20.507,50.53,49.47,Moderate
514,2026-01-09 10:18:20.543,50.53,49.47,Moderate
515,2026-01-09 10:18:20.581,50.52,49.48,Moderate
516,2026-01-09 10:18:20.624,50.52,49.48,Moderate
517,2026-01-09 10:18:20.661,50.52,49.48,Moderate
518,2026-01-09 10:18:20.692,50.53,49.47,Moderate
519,2026-01-09 10:18:20.730,50.53,49.47,Moderate
520,2026-01-09 10:18:20.777,50.52,49.48,Moderate
521,2026-01-09 10:18:20.810,50.52,49.48,Moderate
522,2026-01-09 10:18:20.847,50.52,49.48,Moderate
523,2026-01-09 10:18:20.886,50.52,49.48,Moderate
524,2026-01-09 10:18:20.925,50.52,49.48,Moderate
525,2026-01-09 10:18:20.970,50.53,49.47,Moderate
526,2026-01-09 10:18:21.011,50.53,49.47,Moderate
527,2026-01-09 10:18:21.048,50.53,49.47,Moderate
528,2026-01-09 10:18:21.085,50.53,49.47,Moderate
529,2026-01-09 10:18:21.129,50.53,49.47,Moderate
530,2026-01-09 10:18:21.162,50.52,49.48,Moderate
531,2026-01-09 10:18:21.203,50.52,49.48,Moderate
532,2026-01-09 10:18:21.241,50.52,49.48,Moderate
533,2026-01-09 10:18:21.280,50.52,49.48,Moderate
534,2026-01-09 10:18:21.319,50.53,49.47,Moderate
535,2026-01-09 10:18:21.360,50.53,49.47,Moderate
536,2026-01-09 10:18:21.391,50.53,49.47,Moderate
537,2026-01-09 10:18:21.433,50.53,49.47,Moderate
538,2026-01-09 10:18:21.470,50.53,49.47,Moderate
539,2026-01-09 10:18:21.509,50.53,49.47,Moderate
540,2026-01-09 10:18:21.552,50.53,49.47,Moderate
541,2026-01-09 10:18:21.588,50.54,49.46,Moderate
542,2026-01-09 10:18:21.629,50.54,49.46,Moderate
543,2026-01-09 10:18:21.677,50.54,49.46,Moderate
544,2026-01-09 10:18:21.717,50.54,49.46,Moderate
545,2026-01-09 10:18:21.766,50.55,49.45,Moderate
546,2026-01-09 10:18:21.799,50.55,49.45,Moderate
547,2026-01-09 10:18:21.843,50.55,49.45,Moderate
548,2026-01-09 10:18:21.893,50.55,49.45,Moderate
549,2026-01-09 10:18:21.932,50.55,49.45,Moderate
550,2026-01-09 10:18:21.967,50.54,49.46,Moderate
551,2026-01-09 10:18:21.998,50.53,49.47,Moderate
552,2026-01-09 10:18:22.036,50.53,49.47,Moderate
553,2026-01-09 10:18:22.083,50.54,49.46,Moderate
554,2026-01-09 10:18:22.132,50.54,49.46,Moderate
555,2026-01-09 10:18:22.176,50.53,49.47,Moderate
556,2026-01-09 10:18:22.212,50.54,49.46,Moderate
557,2026-01-09 10:18:22.248,50.54,49.46,Moderate
558,2026-01-09 10:18:22.281,50.54,49.46,Moderate
559,2026-01-09 10:18:22.323,50.54,49.46,Moderate
560,2026-01-09 10:18:22.363,50.54,49.46,Moderate
561,2026-01-09 10:18:22.398,50.54,49.46,Moderate
562,2026-01-09 10:18:22.438,50.53,49.47,Moderate
563,2026-01-09 10:18:22.479,50.52,49.48,Moderate
564,2026-01-09 10:18:22.513,50.52,49.48,Moderate
565,2026-01-09 10:18:22.557,50.52,49.48,Moderate
566,2026-01-09 10:18:22.594,50.53,49.47,Moderate
567,2026-01-09 10:18:22.632,50.51,49.49,Moderate
568,2026-01-09 10:18:22.677,50.51,49.49,Moderate
569,2026-01-09 10:18:22.715,50.51,49.49,Moderate
570,2026-01-09 10:18:22.748,50.51,49.49,Moderate
571,2026-01-09 10:18:22.794,50.51,49.49,Moderate
572,2026-01-09 10:18:22.832,50.51,49.49,Moderate
573,2026-01-09 10:18:22.868,50.51,49.49,Moderate
574,2026-01-09 10:18:22.909,50.51,49.49,Moderate
575,2026-01-09 10:18:22.946,50.51,49.49,Moderate
576,2026-01-09 10:18:22.976,50.51,49.49,Moderate
577,2026-01-09 10:18:23.015,50.51,49.49,Moderate
578,2026-01-09 10:18:23.054,50.51,49.49,Moderate
579,2026-01-09 10:18:23.089,50.50,49.50,Moderate
580,2026-01-09 10:18:23.129,50.50,49.50,Moderate
581,2026-01-09 10:18:23.167,50.50,49.50,Moderate
582,2026-01-09 10:18:23.204,50.50,49.50,Moderate
583,2026-01-09 10:18:23.242,50.50,49.50,Moderate
584,2026-01-09 10:18:23.281,50.49,49.51,Moderate
585,2026-01-09 10:18:23.320,50.49,49.51,Moderate
586,2026-01-09 10:18:23.364,50.49,49.51,Moderate
587,2026-01-09 10:18:23.407,50.49,49.51,Moderate
588,2026-01-09 10:18:23.449,50.50,49.50,Moderate
589,2026-01-09 10:18:23.497,50.50,49.50,Moderate
590,2026-01-09 10:18:23.542,50.50,49.50,Moderate
591,2026-01-09 10:18:23.579,50.49,49.51,Moderate
592,2026-01-09 10:18:23.625,50.49,49.51,Moderate
593,2026-01-09 10:18:23.668,50.50,49.50,Moderate
594,2026-01-09 10:18:23.700,50.49,49.51,Moderate
595,2026-01-09 10:18:23.737,50.48,49.52,Moderate
596,2026-01-09 10:18:23.774,50.48,49.52,Moderate
597,2026-01-09 10:18:23.810,50.48,49.52,Moderate
598,2026-01-09 10:18:23.849,50.48,49.52,Moderate
599,2026-01-09 10:18:23.890,50.49,49.51,Moderate
600,2026-01-09 10:18:23.925,50.47,49.53,Moderate
601,2026-01-09 10:18:23.966,50.47,49.53,Moderate
602,2026-01-09 10:18:24.016,50.48,49.52,Moderate
603,2026-01-09 10:18:24.049,50.49,49.51,Moderate
604,2026-01-09 10:18:24.096,50.49,49.51,Moderate
605,2026-01-09 10:18:24.144,50.49,49.51,Moderate
606,2026-01-09 10:18:24.176,50.50,49.50,Moderate
607,2026-01-09 10:18:24.223,50.51,49.49,Moderate
608,2026-01-09 10:18:24.265,50.51,49.49,Moderate
609,2026-01-09 10:18:24.308,50.51,49.49,Moderate
610,2026-01-09 10:18:24.351,50.52,49.48,Moderate
611,2026-01-09 10:18:24.394,50.52,49.48,Moderate
612,2026-01-09 10:18:24.433,50.53,49.47,Moderate
613,2026-01-09 10:18:24.479,50.53,49.47,Moderate
614,2026-01-09 10:18:24.517,50.54,49.46,Moderate
615,2026-01-09 10:18:24.557,50.54,49.46,Moderate
616,2026-01-09 10:18:24.602,50.54,49.46,Moderate
617,2026-01-09 10:18:24.649,50.54,49.46,Moderate
618,2026-01-09 10:18:24.687,50.54,49.46,Moderate
619,2026-01-09 10:18:24.731,50.54,49.46,Moderate
620,2026-01-09 10:18:24.775,50.55,49.45,Moderate
621,2026-01-09 10:18:24.813,50.54,49.46,Moderate
622,2026-01-09 10:18:24.857,50.55,49.45,Moderate
623,2026-01-09 10:18:24.897,50.56,49.44,Moderate
624,2026-01-09 10:18:24.929,50.56,49.44,Moderate
625,2026-01-09 10:18:24.971,50.56,49.44,Moderate
626,2026-01-09 10:18:25.015,50.56,49.44,Moderate
627,2026-01-09 10:18:25.054,50.56,49.44,Moderate
628,2026-01-09 10:18:25.100,50.56,49.44,Moderate
629,2026-01-09 10:18:25.145,50.56,49.44,Moderate
630,2026-01-09 10:18:25.184,50.52,49.48,Moderate
631,2026-01-09 10:18:25.222,50.53,49.47,Moderate
632,2026-01-09 10:18:25.257,50.53,49.47,Moderate
633,2026-01-09 10:18:25.297,50.53,49.47,Moderate
634,2026-01-09 10:18:25.343,50.54,49.46,Moderate
635,2026-01-09 10:18:25.379,50.54,49.46,Moderate
636,2026-01-09 10:18:25.410,50.54,49.46,Moderate
637,2026-01-09 10:18:25.450,50.54,49.46,Moderate
638,2026-01-09 10:18:25.491,50.54,49.46,Moderate
639,2026-01-09 10:18:25.526,50.54,49.46,Moderate
640,2026-01-09 10:18:25.566,50.55,49.45,Moderate
641,2026-01-09 10:18:25.610,50.55,49.45,Moderate
642,2026-01-09 10:18:25.645,50.54,49.46,Moderate
643,2026-01-09 10:18:25.692,50.54,49.46,Moderate
644,2026-01-09 10:18:25.729,50.53,49.47,Moderate
645,2026-01-09 10:18:25.760,50.53,49.47,Moderate
646,2026-01-09 10:18:25.796,50.53,49.47,Moderate
647,2026-01-09 10:18:25.831,50.52,49.48,Moderate
648,2026-01-09 10:18:25.871,50.52,49.48,Moderate
649,2026-01-09 10:18:25.911,50.52,49.48,Moderate
650,2026-01-09 10:18:25.956,50.53,49.47,Moderate
651,2026-01-09 10:18:25.993,50.52,49.48,Moderate
652,2026-01-09 10:18:26.033,50.52,49.48,Moderate
653,2026-01-09 10:18:26.079,50.52,49.48,Moderate
654,2026-01-09 10:18:26.113,50.52,49.48,Moderate
655,2026-01-09 10:18:26.161,50.52,49.48,Moderate
656,2026-01-09 10:18:26.207,50.52,49.48,Moderate
657,2026-01-09 10:18:26.243,50.52,49.48,Moderate
658,2026-01-09 10:18:26.290,50.53,49.47,Moderate
659,2026-01-09 10:18:26.330,50.52,49.48,Moderate
660,2026-01-09 10:18:26.374,50.50,49.50,Moderate
661,2026-01-09 10:18:26.417,50.50,49.50,Moderate
662,2026-01-09 10:18:26.453,50.50,49.50,Moderate
663,2026-01-09 10:18:26.488,50.50,49.50,Moderate
664,2026-01-09 10:18:26.530,50.49,49.51,Moderate
665,2026-01-09 10:18:26.569,50.49,49.51,Moderate
666,2026-01-09 10:18:26.603,50.49,49.51,Moderate
667,2026-01-09 10:18:26.640,50.49,49.51,Moderate
668,2026-01-09 10:18:26.679,50.49,49.51,Moderate
669,2026-01-09 10:18:26.713,50.48,49.52,Moderate
670,2026-01-09 10:18:26.758,50.48,49.52,Moderate
671,2026-01-09 10:18:26.798,50.48,49.52,Moderate
672,2026-01-09 10:18:26.836,50.48,49.52,Moderate
673,2026-01-09 10:18:26.877,50.48,49.52,Moderate
674,2026-01-09 10:18:26.917,50.48,49.52,Moderate
675,2026-01-09 10:18:26.952,50.49,49.51,Moderate
676,2026-01-09 10:18:26.990,50.48,49.52,Moderate
677,2026-01-09 10:18:27.030,50.49,49.51,Moderate
678,2026-01-09 10:18:27.064,50.49,49.51,Moderate
679,2026-01-09 10:18:27.107,50.49,49.51,Moderate
680,2026-01-09 10:18:27.146,50.49,49.51,Moderate
681,2026-01-09 10:18:27.177,50.49,49.51,Moderate
682,2026-01-09 10:18:27.218,50.48,49.52,Moderate
683,2026-01-09 10:18:27.252,50.48,49.52,Moderate
684,2026-01-09 10:18:27.288,50.48,49.52,Moderate
685,2026-01-09 10:18:27.325,50.47,49.53,Moderate
686,2026-01-09 10:18:27.369,50.46,49.54,Moderate
687,2026-01-09 10:18:27.406,50.46,49.54,Moderate
688,2026-01-09 10:18:27.444,50.46,49.54,Moderate
689,2026-01-09 10:18:27.488,50.46,49.54,Moderate
690,2026-01-09 10:18:27.523,50.45,49.55,Moderate
691,2026-01-09 10:18:27.561,50.45,49.55,Moderate
692,2026-01-09 10:18:27.601,50.45,49.55,Moderate
693,2026-01-09 10:18:27.631,50.45,49.55,Moderate
694,2026-01-09 10:18:27.677,50.44,49.56,Moderate
695,2026-01-09 10:18:27.721,50.44,49.56,Moderate
696,2026-01-09 10:18:27.757,50.44,49.56,Moderate
697,2026-01-09 10:18:27.802,50.44,49.56,Moderate
698,2026-01-09 10:18:27.840,50.43,49.57,Moderate
699,2026-01-09 10:18:27.876,50.44,49.56,Moderate
700,2026-01-09 10:18:27.922,50.44,49.56,Moderate
701,2026-01-09 10:18:27.961,50.44,49.56,Moderate
702,2026-01-09 10:18:27.996,50.45,49.55,Moderate
703,2026-01-09 10:18:28.046,50.45,49.55,Moderate
704,2026-01-09 10:18:28.096,50.46,49.54,Moderate
705,2026-01-09 10:18:28.136,50.46,49.54,Moderate
706,2026-01-09 10:18:28.178,50.45,49.55,Moderate
707,2026-01-09 10:18:28.214,50.45,49.55,Moderate
708,2026-01-09 10:18:28.251,50.45,49.55,Moderate
709,2026-01-09 10:18:28.291,50.46,49.54,Moderate
710,2026-01-09 10:18:28.326,50.46,49.54,Moderate
711,2026-01-09 10:18:28.377,50.46,49.54,Moderate
712,2026-01-09 10:18:28.411,50.45,49.55,Moderate
713,2026-01-09 10:18:28.448,50.45,49.55,Moderate
714,2026-01-09 10:18:28.494,50.46,49.54,Moderate
715,2026-01-09 10:18:28.534,50.46,49.54,Moderate
716,2026-01-09 10:18:28.578,50.45,49.55,Moderate
717,2026-01-09 10:18:28.609,50.45,49.55,Moderate
718,2026-01-09 10:18:28.642,50.46,49.54,Moderate
719,2026-01-09 10:18:28.688,50.45,49.55,Moderate
720,2026-01-09 10:18:28.732,50.44,49.56,Moderate
721,2026-01-09 10:18:28.769,50.44,49.56,Moderate
722,2026-01-09 10:18:28.811,50.44,49.56,Moderate
723,2026-01-09 10:18:28.845,50.44,49.56,Moderate
724,2026-01-09 10:18:28.886,50.44,49.56,Moderate
725,2026-01-09 10:18:28.926,50.44,49.56,Moderate
726,2026-01-09 10:18:28.970,50.44,49.56,Moderate
727,2026-01-09 10:18:29.004,50.44,49.56,Moderate
728,2026-01-09 10:18:29.051,50.44,49.56,Moderate
729,2026-01-09 10:18:29.088,50.43,49.57,Moderate
730,2026-01-09 10:18:29.125,50.43,49.57,Moderate
731,2026-01-09 10:18:29.170,50.44,49.56,Moderate
732,2026-01-09 10:18:29.212,50.44,49.56,Moderate
733,2026-01-09 10:18:29.248,50.43,49.57,Moderate
734,2026-01-09 10:18:29.292,50.44,49.56,Moderate
735,2026-01-09 10:18:29.323,50.44,49.56,Moderate
736,2026-01-09 10:18:29.357,50.44,49.56,Moderate
737,2026-01-09 10:18:29.403,50.44,49.56,Moderate
738,2026-01-09 10:18:29.443,50.44,49.56,Moderate
739,2026-01-09 10:18:29.477,50.44,49.56,Moderate
740,2026-01-09 10:18:29.519,50.44,49.56,Moderate
